"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"1019";"T001235";"GM0063";"2021JJ00";"";"";"";"";"";""
"1024";"T001235";"GM0310";"2016JJ00";"   19260";"   11263";"    7690";"    5017";"    2673";"     307"
"1025";"T001235";"GM0310";"2017JJ00";"   19375";"   11362";"    7705";"    5018";"    2687";"     308"
"1026";"T001235";"GM0310";"2018JJ00";"   19412";"   11520";"    7753";"    5081";"    2672";"     139"
"1027";"T001235";"GM0310";"2019JJ00";"   19544";"   11838";"    7651";"    5390";"    2261";"      55"
"1028";"T001235";"GM0310";"2020JJ00";"   19577";"   11829";"    7634";"    5383";"    2251";"     114"
"1029";"T001235";"GM0310";"2021JJ00";"   19738";"   11927";"    7777";"    5407";"    2370";"      34"
"1034";"T001235";"GM0585";"2016JJ00";"   12608";"    8680";"    3886";"    3361";"     525";"      42"
"1035";"T001235";"GM0585";"2017JJ00";"   12722";"    8661";"    4016";"    3381";"     635";"      45"
"1036";"T001235";"GM0585";"2018JJ00";"   12809";"    8852";"    3917";"    3346";"     571";"      40"
"1037";"T001235";"GM0585";"2019JJ00";"";"";"";"";"";""
"1038";"T001235";"GM0585";"2020JJ00";"";"";"";"";"";""
"1039";"T001235";"GM0585";"2021JJ00";"";"";"";"";"";""
"1044";"T001235";"GM1728";"2016JJ00";"    8417";"    6279";"    2061";"    1359";"     702";"      77"
"1045";"T001235";"GM1728";"2017JJ00";"    8486";"    6309";"    2095";"    1331";"     764";"      82"
"1046";"T001235";"GM1728";"2018JJ00";"    8552";"    6429";"    2044";"    1334";"     710";"      79"
"1047";"T001235";"GM1728";"2019JJ00";"    8618";"    6470";"    2137";"    1323";"     814";"      11"
"1048";"T001235";"GM1728";"2020JJ00";"    8746";"    6536";"    2173";"    1299";"     874";"      37"
"1049";"T001235";"GM1728";"2021JJ00";"    8841";"    6581";"    2239";"    1316";"     923";"      21"
"1054";"T001235";"GM0376";"2016JJ00";"    4363";"    2921";"    1427";"     959";"     468";"      15"
"1055";"T001235";"GM0376";"2017JJ00";"    4639";"    3059";"    1565";"    1026";"     539";"      15"
"1056";"T001235";"GM0376";"2018JJ00";"    4864";"    3317";"    1531";"    1035";"     496";"      16"
"1057";"T001235";"GM0376";"2019JJ00";"    4941";"    3410";"    1513";"    1080";"     433";"      18"
"1058";"T001235";"GM0376";"2020JJ00";"    5075";"    3510";"    1519";"    1080";"     439";"      46"
"1059";"T001235";"GM0376";"2021JJ00";"    5175";"    3613";"    1529";"    1083";"     446";"      33"
"1064";"T001235";"GM0377";"2016JJ00";"    9653";"    6760";"    2879";"    1673";"    1206";"      14"
"1065";"T001235";"GM0377";"2017JJ00";"    9727";"    6832";"    2871";"    1664";"    1207";"      24"
"1066";"T001235";"GM0377";"2018JJ00";"    9894";"    7002";"    2779";"    1662";"    1117";"     113"
"1067";"T001235";"GM0377";"2019JJ00";"    9992";"    7068";"    2761";"    1793";"     968";"     163"
"1068";"T001235";"GM0377";"2020JJ00";"   10034";"    7107";"    2752";"    1789";"     963";"     175"
"1069";"T001235";"GM0377";"2021JJ00";"   10166";"    7203";"    2894";"    1802";"    1092";"      69"
"1074";"T001235";"GM0055";"2016JJ00";"";"";"";"";"";""
"1075";"T001235";"GM0055";"2017JJ00";"";"";"";"";"";""
"1076";"T001235";"GM0055";"2018JJ00";"";"";"";"";"";""
"1077";"T001235";"GM0055";"2019JJ00";"";"";"";"";"";""
"1078";"T001235";"GM0055";"2020JJ00";"";"";"";"";"";""
"1079";"T001235";"GM0055";"2021JJ00";"";"";"";"";"";""
"1084";"T001235";"GM1901";"2016JJ00";"   14008";"    9893";"    3943";"    2995";"     948";"     172"
"1085";"T001235";"GM1901";"2017JJ00";"   14090";"    9960";"    3964";"    3030";"     934";"     166"
"1086";"T001235";"GM1901";"2018JJ00";"   14260";"   10079";"    4016";"    3067";"     949";"     165"
"1087";"T001235";"GM1901";"2019JJ00";"   14360";"   10327";"    4009";"    2903";"    1106";"      24"
"1088";"T001235";"GM1901";"2020JJ00";"   14499";"   10416";"    4071";"    2889";"    1182";"      12"
"1089";"T001235";"GM1901";"2021JJ00";"   14676";"   10571";"    4102";"    2895";"    1207";"       3"
"1094";"T001235";"GM0755";"2016JJ00";"    3975";"    2961";"     929";"     590";"     339";"      85"
"1095";"T001235";"GM0755";"2017JJ00";"    4034";"    2987";"     966";"     608";"     358";"      81"
"1096";"T001235";"GM0755";"2018JJ00";"    4082";"    3073";"     932";"     600";"     332";"      77"
"1097";"T001235";"GM0755";"2019JJ00";"    4168";"    3114";"    1052";"     673";"     379";"       2"
"1098";"T001235";"GM0755";"2020JJ00";"    4248";"    3177";"    1068";"     669";"     399";"       3"
"1099";"T001235";"GM0755";"2021JJ00";"    4397";"    3243";"    1154";"     688";"     466";"       0"
"1104";"T001235";"GM0009";"2016JJ00";"    3017";"    2311";"     703";"     554";"     149";"       3"
"1105";"T001235";"GM0009";"2017JJ00";"    3045";"    2332";"     710";"     552";"     158";"       3"
"1106";"T001235";"GM0009";"2018JJ00";"    3052";"    2338";"     712";"     552";"     160";"       2"
"1107";"T001235";"GM0009";"2019JJ00";"";"";"";"";"";""
"1108";"T001235";"GM0009";"2020JJ00";"";"";"";"";"";""
"1109";"T001235";"GM0009";"2021JJ00";"";"";"";"";"";""
"1114";"T001235";"GM1681";"2016JJ00";"   11714";"    8251";"    3443";"    2286";"    1157";"      20"
"1115";"T001235";"GM1681";"2017JJ00";"   11572";"    8240";"    3303";"    2319";"     984";"      29"
"1116";"T001235";"GM1681";"2018JJ00";"   11608";"    8358";"    3214";"    2320";"     894";"      36"
"1117";"T001235";"GM1681";"2019JJ00";"   11645";"    8493";"    3133";"    2314";"     819";"      19"
"1118";"T001235";"GM1681";"2020JJ00";"   11374";"    8390";"    2969";"    2280";"     689";"      15"
"1119";"T001235";"GM1681";"2021JJ00";"   11224";"    8290";"    2929";"    2299";"     630";"       5"
"1124";"T001235";"GM0147";"2016JJ00";"    9316";"    6261";"    3046";"    2271";"     775";"       9"
"1125";"T001235";"GM0147";"2017JJ00";"    9537";"    6398";"    3113";"    2258";"     855";"      26"
"1126";"T001235";"GM0147";"2018JJ00";"    9748";"    6622";"    3074";"    2250";"     824";"      52"
"1127";"T001235";"GM0147";"2019JJ00";"    9817";"    6799";"    3003";"    2245";"     758";"      15"
"1128";"T001235";"GM0147";"2020JJ00";"    9954";"    6912";"    3026";"    2260";"     766";"      16"
"1129";"T001235";"GM0147";"2021JJ00";"   10105";"    7015";"    3090";"    2252";"     838";"       0"
"1134";"T001235";"GM0654";"2016JJ00";"    9687";"    6957";"    2714";"    2062";"     652";"      16"
"1135";"T001235";"GM0654";"2017JJ00";"    9735";"    6988";"    2728";"    2083";"     645";"      19"
"1136";"T001235";"GM0654";"2018JJ00";"    9781";"    7113";"    2634";"    2073";"     561";"      34"
"1137";"T001235";"GM0654";"2019JJ00";"    9785";"    7212";"    2552";"    2053";"     499";"      21"
"1138";"T001235";"GM0654";"2020JJ00";"    9821";"    7267";"    2527";"    2049";"     478";"      27"
"1139";"T001235";"GM0654";"2021JJ00";"    9850";"    7334";"    2505";"    2030";"     475";"      11"
"1144";"T001235";"GM0499";"2016JJ00";"";"";"";"";"";""
"1145";"T001235";"GM0499";"2017JJ00";"";"";"";"";"";""
"1146";"T001235";"GM0499";"2018JJ00";"";"";"";"";"";""
"1147";"T001235";"GM0499";"2019JJ00";"";"";"";"";"";""
"1148";"T001235";"GM0499";"2020JJ00";"";"";"";"";"";""
"1149";"T001235";"GM0499";"2021JJ00";"";"";"";"";"";""
"1154";"T001235";"GM0756";"2016JJ00";"   11896";"    8144";"    3721";"    2784";"     937";"      31"
"1155";"T001235";"GM0756";"2017JJ00";"   12044";"    8182";"    3834";"    2849";"     985";"      28"
"1156";"T001235";"GM0756";"2018JJ00";"   12206";"    8397";"    3771";"    2886";"     885";"      38"
"1157";"T001235";"GM0756";"2019JJ00";"   12427";"    8529";"    3889";"    2891";"     998";"       9"
"1158";"T001235";"GM0756";"2020JJ00";"   12568";"    8599";"    3942";"    2895";"    1047";"      27"
"1159";"T001235";"GM0756";"2021JJ00";"   12740";"    8738";"    3995";"    2930";"    1065";"       7"
"1164";"T001235";"GM0757";"2016JJ00";"   13296";"    8060";"    5153";"    3961";"    1192";"      83"
"1165";"T001235";"GM0757";"2017JJ00";"   13308";"    8046";"    5186";"    3975";"    1211";"      76"
"1166";"T001235";"GM0757";"2018JJ00";"   13333";"    8114";"    5113";"    3942";"    1171";"     106"
"1167";"T001235";"GM0757";"2019JJ00";"   13353";"    8170";"    5149";"    3996";"    1153";"      34"
"1168";"T001235";"GM0757";"2020JJ00";"   13401";"    8183";"    5155";"    3915";"    1240";"      63"
"1169";"T001235";"GM0757";"2021JJ00";"   14379";"    8929";"    5443";"    4048";"    1395";"       7"
"1174";"T001235";"GM0758";"2016JJ00";"   81649";"   45024";"   36176";"   25180";"   10996";"     449"
"1175";"T001235";"GM0758";"2017JJ00";"   82231";"   44987";"   36907";"   24814";"   12093";"     337"
"1176";"T001235";"GM0758";"2018JJ00";"   83253";"   45950";"   37069";"   24891";"   12178";"     234"
"1177";"T001235";"GM0758";"2019JJ00";"   83793";"   46571";"   36762";"   24851";"   11911";"     460"
"1178";"T001235";"GM0758";"2020JJ00";"   84567";"   46696";"   37446";"   24710";"   12736";"     425"
"1179";"T001235";"GM0758";"2021JJ00";"   85230";"   46758";"   38328";"   24692";"   13636";"     144"
"1184";"T001235";"GM0501";"2016JJ00";"    7683";"    4978";"    2682";"    1894";"     788";"      23"
"1185";"T001235";"GM0501";"2017JJ00";"    7798";"    5040";"    2728";"    1862";"     866";"      30"
"1186";"T001235";"GM0501";"2018JJ00";"    7918";"    5187";"    2715";"    1858";"     857";"      16"
"1187";"T001235";"GM0501";"2019JJ00";"    7963";"    5295";"    2663";"    1858";"     805";"       5"
"1188";"T001235";"GM0501";"2020JJ00";"    8029";"    5319";"    2706";"    1857";"     849";"       4"
"1189";"T001235";"GM0501";"2021JJ00";"    8110";"    5355";"    2742";"    1854";"     888";"      13"
"1194";"T001235";"GM1876";"2016JJ00";"   16117";"   10959";"    4824";"    2848";"    1976";"     334"
"1195";"T001235";"GM1876";"2017JJ00";"   16063";"   10960";"    4860";"    2859";"    2001";"     243"
"1196";"T001235";"GM1876";"2018JJ00";"   16088";"   11310";"    4564";"    2887";"    1677";"     214"
"1197";"T001235";"GM1876";"2019JJ00";"   16152";"   11407";"    4700";"    3043";"    1657";"      45"
"1198";"T001235";"GM1876";"2020JJ00";"   16198";"   11418";"    4743";"    2998";"    1745";"      37"
"1199";"T001235";"GM1876";"2021JJ00";"   16213";"   11448";"    4755";"    2989";"    1766";"      10"
"1204";"T001235";"GM0213";"2016JJ00";"    9260";"    5468";"    3657";"    2909";"     748";"     135"
"1205";"T001235";"GM0213";"2017JJ00";"    9249";"    5492";"    3623";"    2876";"     747";"     134"
"1206";"T001235";"GM0213";"2018JJ00";"    9279";"    5679";"    3464";"    2877";"     587";"     136"
"1207";"T001235";"GM0213";"2019JJ00";"    9310";"    5746";"    3556";"    2982";"     574";"       8"
"1208";"T001235";"GM0213";"2020JJ00";"    9348";"    5797";"    3544";"    2934";"     610";"       7"
"1209";"T001235";"GM0213";"2021JJ00";"    9416";"    5884";"    3531";"    2924";"     607";"       1"
"1214";"T001235";"GM0899";"2016JJ00";"   14511";"    8654";"    5650";"    4159";"    1491";"     207"
"1215";"T001235";"GM0899";"2017JJ00";"   14464";"    8595";"    5680";"    4062";"    1618";"     189"
"1216";"T001235";"GM0899";"2018JJ00";"   14508";"    8708";"    5613";"    4050";"    1563";"     187"
"1217";"T001235";"GM0899";"2019JJ00";"   14479";"    8815";"    5621";"    4116";"    1505";"      43"
"1218";"T001235";"GM0899";"2020JJ00";"   14493";"    8826";"    5621";"    4106";"    1515";"      46"
"1219";"T001235";"GM0899";"2021JJ00";"   14464";"    8819";"    5612";"    4078";"    1534";"      33"
"1224";"T001235";"GM0312";"2016JJ00";"    6269";"    4619";"    1632";"     986";"     646";"      18"
"1225";"T001235";"GM0312";"2017JJ00";"    6342";"    4649";"    1673";"     988";"     685";"      20"
"1226";"T001235";"GM0312";"2018JJ00";"    6371";"    4707";"    1632";"     991";"     641";"      32"
"1227";"T001235";"GM0312";"2019JJ00";"    6379";"    4803";"    1562";"     992";"     570";"      14"
"1228";"T001235";"GM0312";"2020JJ00";"    6392";"    4799";"    1580";"     991";"     589";"      13"
"1229";"T001235";"GM0312";"2021JJ00";"    6484";"    4843";"    1622";"    1007";"     615";"      19"
"1234";"T001235";"GM0313";"2016JJ00";"    8087";"    5972";"    2009";"    1080";"     929";"     106"
"1235";"T001235";"GM0313";"2017JJ00";"    8135";"    5981";"    2046";"    1072";"     974";"     108"
"1236";"T001235";"GM0313";"2018JJ00";"    8251";"    6088";"    2043";"    1107";"     936";"     120"
"1237";"T001235";"GM0313";"2019JJ00";"    8414";"    6296";"    2012";"    1157";"     855";"     106"
"1238";"T001235";"GM0313";"2020JJ00";"    8536";"    6375";"    2055";"    1156";"     899";"     106"
"1239";"T001235";"GM0313";"2021JJ00";"    8550";"    6344";"    2203";"    1217";"     986";"       3"
"1244";"T001235";"GM0214";"2016JJ00";"   10386";"    7610";"    2703";"    2123";"     580";"      73"
"1245";"T001235";"GM0214";"2017JJ00";"   10459";"    7655";"    2732";"    2100";"     632";"      72"
"1246";"T001235";"GM0214";"2018JJ00";"   10529";"    7772";"    2687";"    2105";"     582";"      70"
"1247";"T001235";"GM0214";"2019JJ00";"   10604";"    7924";"    2645";"    2117";"     528";"      35"
"1248";"T001235";"GM0214";"2020JJ00";"   10829";"    8078";"    2716";"    2136";"     580";"      35"
"1249";"T001235";"GM0214";"2021JJ00";"   10933";"    8158";"    2769";"    2139";"     630";"       6"
"1254";"T001235";"GM0381";"2016JJ00";"";"";"";"";"";""
"1255";"T001235";"GM0381";"2017JJ00";"";"";"";"";"";""
"1256";"T001235";"GM0381";"2018JJ00";"";"";"";"";"";""
"1257";"T001235";"GM0381";"2019JJ00";"";"";"";"";"";""
"1258";"T001235";"GM0381";"2020JJ00";"";"";"";"";"";""
"1259";"T001235";"GM0381";"2021JJ00";"";"";"";"";"";""
"1264";"T001235";"GM0502";"2016JJ00";"   30727";"   15778";"   14812";"   11609";"    3203";"     137"
"1265";"T001235";"GM0502";"2017JJ00";"   30745";"   15804";"   14799";"   11514";"    3285";"     142"
"1266";"T001235";"GM0502";"2018JJ00";"   30748";"   16221";"   14448";"   11411";"    3037";"      79"
"1267";"T001235";"GM0502";"2019JJ00";"   30853";"   16717";"   14114";"   11340";"    2774";"      22"
"1268";"T001235";"GM0502";"2020JJ00";"   31270";"   16809";"   14434";"   11311";"    3123";"      27"
"1269";"T001235";"GM0502";"2021JJ00";"   31556";"   16838";"   14660";"   11262";"    3398";"      58"
"1274";"T001235";"GM0383";"2016JJ00";"   15459";"   11407";"    3998";"    2467";"    1531";"      54"
"1275";"T001235";"GM0383";"2017JJ00";"   15666";"   11588";"    4033";"    2485";"    1548";"      45"
"1276";"T001235";"GM0383";"2018JJ00";"   15814";"   11803";"    3959";"    2491";"    1468";"      52"
"1277";"T001235";"GM0383";"2019JJ00";"   15973";"   11931";"    3885";"    2572";"    1313";"     157"
"1278";"T001235";"GM0383";"2020JJ00";"   16056";"   12058";"    3901";"    2565";"    1336";"      97"
"1279";"T001235";"GM0383";"2021JJ00";"   16231";"   12205";"    4021";"    2598";"    1423";"       5"
"1284";"T001235";"GM0109";"2016JJ00";"   15342";"   10561";"    4611";"    3597";"    1014";"     170"
"1285";"T001235";"GM0109";"2017JJ00";"   15283";"   10507";"    4601";"    3506";"    1095";"     175"
"1286";"T001235";"GM0109";"2018JJ00";"   15478";"   10425";"    4867";"    3575";"    1292";"     186"
"1287";"T001235";"GM0109";"2019JJ00";"   15521";"   10751";"    4734";"    3693";"    1041";"      36"
"1288";"T001235";"GM0109";"2020JJ00";"   15555";"   10781";"    4737";"    3711";"    1026";"      37"
"1289";"T001235";"GM0109";"2021JJ00";"   15580";"   10794";"    4775";"    3707";"    1068";"      11"
"1294";"T001235";"GM1706";"2016JJ00";"    8781";"    6516";"    2174";"    1528";"     646";"      91"
"1295";"T001235";"GM1706";"2017JJ00";"    8841";"    6536";"    2251";"    1525";"     726";"      54"
"1296";"T001235";"GM1706";"2018JJ00";"    8887";"    6568";"    2266";"    1521";"     745";"      53"
"1297";"T001235";"GM1706";"2019JJ00";"    8962";"    6606";"    2350";"    1511";"     839";"       6"
"1298";"T001235";"GM1706";"2020JJ00";"    9007";"    6627";"    2372";"    1504";"     868";"       8"
"1299";"T001235";"GM1706";"2021JJ00";"    9044";"    6633";"    2407";"    1500";"     907";"       4"
"1304";"T001235";"GM0611";"2016JJ00";"    5622";"    3953";"    1659";"    1353";"     306";"      10"
"1305";"T001235";"GM0611";"2017JJ00";"    5625";"    3906";"    1708";"    1351";"     357";"      11"
"1306";"T001235";"GM0611";"2018JJ00";"    5635";"    3972";"    1654";"    1345";"     309";"       9"
"1307";"T001235";"GM0611";"2019JJ00";"";"";"";"";"";""
"1308";"T001235";"GM0611";"2020JJ00";"";"";"";"";"";""
"1309";"T001235";"GM0611";"2021JJ00";"";"";"";"";"";""
"1314";"T001235";"GM1684";"2016JJ00";"   10787";"    6777";"    3973";"    3151";"     822";"      37"
"1315";"T001235";"GM1684";"2017JJ00";"   10727";"    6822";"    3859";"    3013";"     846";"      46"
"1316";"T001235";"GM1684";"2018JJ00";"   10938";"    6910";"    3979";"    3116";"     863";"      49"
"1317";"T001235";"GM1684";"2019JJ00";"   11094";"    6964";"    4092";"    3095";"     997";"      38"
"1318";"T001235";"GM1684";"2020JJ00";"   11193";"    7039";"    4122";"    3046";"    1076";"      32"
"1319";"T001235";"GM1684";"2021JJ00";"   11335";"    7138";"    4178";"    3072";"    1106";"      19"
"1324";"T001235";"GM0216";"2016JJ00";"   11862";"    7286";"    4421";"    3438";"     983";"     155"
"1325";"T001235";"GM0216";"2017JJ00";"   12024";"    7308";"    4557";"    3473";"    1084";"     159"
"1326";"T001235";"GM0216";"2018JJ00";"   12177";"    7387";"    4639";"    3416";"    1223";"     151"
"1327";"T001235";"GM0216";"2019JJ00";"   12390";"    7820";"    4474";"    3411";"    1063";"      96"
"1328";"T001235";"GM0216";"2020JJ00";"   12530";"    7933";"    4504";"    3361";"    1143";"      93"
"1329";"T001235";"GM0216";"2021JJ00";"   12729";"    8043";"    4666";"    3384";"    1282";"      20"
"1334";"T001235";"GM0148";"2016JJ00";"   11391";"    8266";"    3085";"    1904";"    1181";"      40"
"1335";"T001235";"GM0148";"2017JJ00";"   11444";"    8294";"    3114";"    1906";"    1208";"      36"
"1336";"T001235";"GM0148";"2018JJ00";"   11511";"    8415";"    3042";"    1906";"    1136";"      54"
"1337";"T001235";"GM0148";"2019JJ00";"   11722";"    8803";"    2895";"    1956";"     939";"      24"
"1338";"T001235";"GM0148";"2020JJ00";"   11889";"    8856";"    3012";"    2036";"     976";"      21"
"1339";"T001235";"GM0148";"2021JJ00";"   12056";"    8994";"    3056";"    2068";"     988";"       6"
"1344";"T001235";"GM1891";"2016JJ00";"    8065";"    5037";"    2892";"    2555";"     337";"     136"
"1345";"T001235";"GM1891";"2017JJ00";"    8084";"    5020";"    2914";"    2551";"     363";"     150"
"1346";"T001235";"GM1891";"2018JJ00";"    8144";"    5087";"    2900";"    2546";"     354";"     157"
"1347";"T001235";"GM1891";"2019JJ00";"    8147";"    5130";"    2989";"    2634";"     355";"      28"
