"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1";"Bevolkingsdichtheid_2";"LevendGeborenKinderen_3";"LevendGeborenKinderenRelatief_4";"Overledenen_5";"OverledenenRelatief_6";"Geboorteoverschot_7";"TotaalVestiging_8";"TotaalVestigingRelatief_9";"Immigratie_10";"UitAndereGemeente_11";"TotaalVertrekInclusiefCorrecties_12";"TotaalVertrekInclusiefCoRelatief_13";"EmigratieInclusiefAdministratieveC_14";"SaldoAdministratieveCorrecties_15";"NaarAndereGemeente_16";"VestigingsoverschotInclusiefCorrecties_17";"TotaleGroei_18";"TotaleGroeiRelatief_19";"BevolkingOp31December_20"
"218745";"4000   ";"GM0630";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218802";"4000   ";"GM0852";"2016JJ00";"    8780";"       .";"      76";"       .";"      74";"       .";"       2";"     344";"       .";"      47";"     297";"     359";"       .";"      36";"       1";"     323";"     -15";"     -15";"       .";"    8765"
"218803";"4000   ";"GM0852";"2017JJ00";"    8765";"       .";"      71";"       .";"      65";"       .";"       6";"     344";"       .";"      37";"     307";"     348";"       .";"      39";"      -4";"     309";"      -4";"       2";"       .";"    8767"
"218804";"4000   ";"GM0852";"2018JJ00";"    8767";"       .";"      49";"       .";"      90";"       .";"     -41";"     398";"       .";"      40";"     358";"     334";"       .";"      32";"      -2";"     302";"      64";"      23";"       .";"    8790"
"218805";"4000   ";"GM0852";"2019JJ00";"    8790";"       .";"      76";"       .";"      73";"       .";"       3";"     395";"       .";"      42";"     353";"     321";"       .";"      32";"      -2";"     289";"      74";"      79";"       .";"    8869"
"218806";"4000   ";"GM0852";"2020JJ00";"    8869";"       .";"      67";"       .";"      97";"       .";"     -30";"     341";"       .";"      44";"     297";"     377";"       .";"      27";"      -2";"     350";"     -36";"     -65";"       .";"    8804"
"218863";"4000   ";"GM0722";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218864";"4000   ";"GM0722";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218865";"4000   ";"GM0722";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218866";"4000   ";"GM0722";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218867";"4000   ";"GM0722";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218924";"4000   ";"GM1220";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218925";"4000   ";"GM1220";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218926";"4000   ";"GM1220";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218927";"4000   ";"GM1220";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218928";"4000   ";"GM1220";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218985";"4000   ";"GM0188";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218986";"4000   ";"GM0188";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218987";"4000   ";"GM0188";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218988";"4000   ";"GM0188";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"218989";"4000   ";"GM0188";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219046";"4000   ";"GM0988";"2016JJ00";"   24603";"       .";"     216";"       .";"     231";"       .";"     -15";"    1248";"       .";"     238";"    1010";"    1099";"       .";"     145";"     -29";"     954";"     149";"     131";"       .";"   24734"
"219047";"4000   ";"GM0988";"2017JJ00";"   24734";"       .";"     197";"       .";"     262";"       .";"     -65";"    1212";"       .";"     201";"    1011";"    1012";"       .";"     133";"      -4";"     879";"     200";"     127";"       .";"   24861"
"219048";"4000   ";"GM0988";"2018JJ00";"   24861";"       .";"     197";"       .";"     243";"       .";"     -46";"    1096";"       .";"     228";"     868";"    1022";"       .";"     150";"     -30";"     872";"      74";"      25";"       .";"   24886"
"219049";"4000   ";"GM0988";"2019JJ00";"   24886";"       .";"     205";"       .";"     208";"       .";"      -3";"    1140";"       .";"     290";"     850";"    1001";"       .";"     179";"     -46";"     822";"     139";"     133";"       .";"   25019"
"219050";"4000   ";"GM0988";"2020JJ00";"   25019";"       .";"     193";"       .";"     258";"       .";"     -65";"    1117";"       .";"     219";"     898";"    1060";"       .";"     180";"     -43";"     880";"      57";"     -13";"       .";"   25006"
"219107";"4000   ";"GM0457";"2016JJ00";"    9613";"       .";"      93";"       .";"      97";"       .";"      -4";"     606";"       .";"      71";"     535";"     530";"       .";"      67";"     -12";"     463";"      76";"      76";"       .";"    9689"
"219108";"4000   ";"GM0457";"2017JJ00";"    9689";"       .";"     111";"       .";"     103";"       .";"       8";"     750";"       .";"      93";"     657";"     584";"       .";"      53";"      -7";"     531";"     166";"     174";"       .";"    9863"
"219109";"4000   ";"GM0457";"2018JJ00";"    9863";"       .";"      96";"       .";"     101";"       .";"      -5";"     640";"       .";"      98";"     542";"     578";"       .";"      60";"       1";"     518";"      62";"      56";"       .";"    9919"
"219110";"4000   ";"GM0457";"2019JJ00";"    9919";"       .";"     108";"       .";"     130";"       .";"     -22";"     834";"       .";"     104";"     730";"     603";"       .";"      54";"      -4";"     549";"     231";"     208";"       .";"   10127"
"219111";"4000   ";"GM0457";"2020JJ00";"   10127";"       .";"     133";"       .";"     122";"       .";"      11";"     933";"       .";"      68";"     865";"     579";"       .";"      39";"       3";"     540";"     354";"     364";"       .";"   10491"
"219168";"4000   ";"GM1221";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219169";"4000   ";"GM1221";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219170";"4000   ";"GM1221";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219171";"4000   ";"GM1221";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219172";"4000   ";"GM1221";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219229";"4000   ";"GM0292";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219230";"4000   ";"GM0292";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219231";"4000   ";"GM0292";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219232";"4000   ";"GM0292";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219233";"4000   ";"GM0292";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219290";"4000   ";"GM0723";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219291";"4000   ";"GM0723";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219292";"4000   ";"GM0723";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219293";"4000   ";"GM0723";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219294";"4000   ";"GM0723";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219351";"4000   ";"GM0870";"2016JJ00";"   13245";"       .";"     129";"       .";"      88";"       .";"      41";"     518";"       .";"      31";"     487";"     424";"       .";"      23";"       3";"     401";"      94";"     138";"       .";"   13383"
"219352";"4000   ";"GM0870";"2017JJ00";"   13383";"       .";"     137";"       .";"     110";"       .";"      27";"     511";"       .";"      32";"     479";"     473";"       .";"      12";"       0";"     461";"      38";"      64";"       .";"   13447"
"219353";"4000   ";"GM0870";"2018JJ00";"   13447";"       .";"     149";"       .";"     101";"       .";"      48";"     543";"       .";"      48";"     495";"     458";"       .";"      24";"       0";"     434";"      85";"     129";"       .";"   13576"
"219354";"4000   ";"GM0870";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219355";"4000   ";"GM0870";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219412";"4000   ";"GM1223";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219413";"4000   ";"GM1223";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219414";"4000   ";"GM1223";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219415";"4000   ";"GM1223";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219416";"4000   ";"GM1223";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219473";"4000   ";"GM0459";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219474";"4000   ";"GM0459";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219475";"4000   ";"GM0459";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219476";"4000   ";"GM0459";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219477";"4000   ";"GM0459";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219534";"4000   ";"GM0989";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219535";"4000   ";"GM0989";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219536";"4000   ";"GM0989";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219537";"4000   ";"GM0989";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219538";"4000   ";"GM0989";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219595";"4000   ";"GM1960";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219596";"4000   ";"GM1960";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219597";"4000   ";"GM1960";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219598";"4000   ";"GM1960";"2019JJ00";"   25375";"       .";"     262";"       .";"     194";"       .";"      68";"    1087";"       .";"     112";"     975";"     975";"       .";"      62";"      -3";"     913";"     112";"     170";"       .";"   25545"
"219599";"4000   ";"GM1960";"2020JJ00";"   25545";"       .";"     234";"       .";"     264";"       .";"     -30";"    1177";"       .";"     110";"    1067";"    1019";"       .";"      56";"       0";"     963";"     158";"     126";"       .";"   25671"
"219656";"4000   ";"GM0668";"2016JJ00";"    9387";"       .";"      66";"       .";"      86";"       .";"     -20";"     448";"       .";"      35";"     413";"     373";"       .";"      18";"       1";"     355";"      75";"      50";"       .";"    9437"
"219657";"4000   ";"GM0668";"2017JJ00";"    9437";"       .";"      69";"       .";"     105";"       .";"     -36";"     454";"       .";"      29";"     425";"     415";"       .";"      17";"       0";"     398";"      39";"      -1";"       .";"    9436"
"219658";"4000   ";"GM0668";"2018JJ00";"    9436";"       .";"      91";"       .";"     100";"       .";"      -9";"     504";"       .";"      31";"     473";"     410";"       .";"      22";"       0";"     388";"      94";"      86";"       .";"    9522"
"219659";"4000   ";"GM0668";"2019JJ00";"    9522";"       .";"      85";"       .";"      91";"       .";"      -6";"     505";"       .";"      30";"     475";"     397";"       .";"       8";"       0";"     389";"     108";"     103";"       .";"    9625"
"219660";"4000   ";"GM0668";"2020JJ00";"    9625";"       .";"      90";"       .";"     106";"       .";"     -16";"     553";"       .";"      22";"     531";"     393";"       .";"      16";"      -2";"     377";"     160";"     146";"       .";"    9771"
"219717";"4000   ";"GM0097";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219718";"4000   ";"GM0097";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219719";"4000   ";"GM0097";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219720";"4000   ";"GM0097";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219721";"4000   ";"GM0097";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219778";"4000   ";"GM0724";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219779";"4000   ";"GM0724";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219780";"4000   ";"GM0724";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219781";"4000   ";"GM0724";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219782";"4000   ";"GM0724";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219839";"4000   ";"GM0134";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219840";"4000   ";"GM0134";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219841";"4000   ";"GM0134";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219842";"4000   ";"GM0134";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219843";"4000   ";"GM0134";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219900";"4000   ";"GM0871";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219901";"4000   ";"GM0871";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219902";"4000   ";"GM0871";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219903";"4000   ";"GM0871";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219904";"4000   ";"GM0871";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219961";"4000   ";"GM0558";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219962";"4000   ";"GM0558";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219963";"4000   ";"GM0558";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219964";"4000   ";"GM0558";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"219965";"4000   ";"GM0558";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220022";"4000   ";"GM1969";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220023";"4000   ";"GM1969";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220024";"4000   ";"GM1969";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220025";"4000   ";"GM1969";"2019JJ00";"   31340";"       .";"     299";"       .";"     289";"       .";"      10";"    1409";"       .";"      89";"    1320";"    1237";"       .";"      55";"      -6";"    1182";"     172";"     179";"       .";"   31519"
"220026";"4000   ";"GM1969";"2020JJ00";"   31519";"       .";"     294";"       .";"     291";"       .";"       3";"    1357";"       .";"      74";"    1283";"    1232";"       .";"      42";"       2";"    1190";"     125";"     125";"       .";"   31644"
"220083";"4000   ";"GM0725";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220084";"4000   ";"GM0725";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220085";"4000   ";"GM0725";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220086";"4000   ";"GM0725";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220087";"4000   ";"GM0725";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220144";"4000   ";"GM1701";"2016JJ00";"    9500";"       .";"      68";"       .";"     117";"       .";"     -49";"     750";"       .";"      86";"     664";"     613";"       .";"      18";"       1";"     595";"     137";"      86";"       .";"    9586"
"220145";"4000   ";"GM1701";"2017JJ00";"    9586";"       .";"      72";"       .";"     104";"       .";"     -32";"     620";"       .";"      33";"     587";"     537";"       .";"      29";"      -3";"     508";"      83";"      51";"       .";"    9637"
"220146";"4000   ";"GM1701";"2018JJ00";"    9637";"       .";"      74";"       .";"      94";"       .";"     -20";"     623";"       .";"      27";"     596";"     520";"       .";"      21";"      -1";"     499";"     103";"      83";"       .";"    9720"
"220147";"4000   ";"GM1701";"2019JJ00";"    9720";"       .";"      61";"       .";"     113";"       .";"     -52";"     614";"       .";"      34";"     580";"     492";"       .";"      19";"       7";"     473";"     122";"      70";"       .";"    9790"
"220148";"4000   ";"GM1701";"2020JJ00";"    9790";"       .";"      69";"       .";"     111";"       .";"     -42";"     682";"       .";"      32";"     650";"     526";"       .";"      22";"       0";"     504";"     156";"     115";"       .";"    9905"
"220205";"4000   ";"GM0293";"2016JJ00";"    7688";"       .";"      51";"       .";"      65";"       .";"     -14";"     450";"       .";"      35";"     415";"     458";"       .";"      28";"      -7";"     430";"      -8";"     -24";"       .";"    7664"
"220206";"4000   ";"GM0293";"2017JJ00";"    7664";"       .";"      63";"       .";"      74";"       .";"     -11";"     503";"       .";"      24";"     479";"     502";"       .";"      34";"      -8";"     468";"       1";"     -11";"       .";"    7653"
"220207";"4000   ";"GM0293";"2018JJ00";"    7653";"       .";"      62";"       .";"      68";"       .";"      -6";"     396";"       .";"      37";"     359";"     450";"       .";"      33";"      -6";"     417";"     -54";"     -60";"       .";"    7593"
"220208";"4000   ";"GM0293";"2019JJ00";"    7593";"       .";"      63";"       .";"      56";"       .";"       7";"     398";"       .";"      25";"     373";"     400";"       .";"      18";"       2";"     382";"      -2";"       3";"       .";"    7596"
"220209";"4000   ";"GM0293";"2020JJ00";"    7596";"       .";"      70";"       .";"      76";"       .";"      -6";"     443";"       .";"      24";"     419";"     427";"       .";"      15";"      -3";"     412";"      16";"       9";"       .";"    7605"
"220266";"4000   ";"GM1950";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220267";"4000   ";"GM1950";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220268";"4000   ";"GM1950";"2018JJ00";"   12316";"       .";"     111";"       .";"     165";"       .";"     -54";"    5498";"       .";"    4853";"     645";"    5170";"       .";"      27";"       3";"    5143";"     328";"     278";"       .";"   12594"
"220269";"4000   ";"GM1950";"2019JJ00";"   12594";"       .";"      91";"       .";"     141";"       .";"     -50";"    4823";"       .";"    3981";"     842";"    4512";"       .";"      63";"     -23";"    4449";"     311";"     284";"       .";"   12878"
"220270";"4000   ";"GM1950";"2020JJ00";"   12878";"       .";"      73";"       .";"     160";"       .";"     -87";"    4221";"       .";"    3313";"     908";"    3958";"       .";"      55";"     -27";"    3903";"     263";"     196";"       .";"   13074"
"220327";"4000   ";"GM0726";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220328";"4000   ";"GM0726";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220329";"4000   ";"GM0726";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220330";"4000   ";"GM0726";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220331";"4000   ";"GM0726";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"220388";"4000   ";"GM1783";"2016JJ00";"   52672";"       .";"     490";"       .";"     356";"       .";"     134";"    2850";"       .";"    1244";"    1606";"    2726";"       .";"    1199";"    -246";"    1527";"     124";"     261";"       .";"   52933"
